employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-54230340,Brittany,Gardner,Male,New York,Buffalo,2019-09-06,Sales,Sales Representative,Bachelor,78662,Good,Yes,1989-03-07,2020-10-16
00-97380687,Andrea,Benton,Female,New York,Rochester,2024-06-17,Operations,Inventory Specialist,Bachelor,59032,Good,No,1977-12-04,2024-12-14
00-53038948,Jeanette,Gonzales,Female,New York,Rochester,2021-04-17,IT,IT Support Specialist,Bachelor,60494,Good,Yes,1987-07-23,2024-05-17
00-74291599,Heather,Fuentes,Female,North Carolina,Greensboro,2018-10-17,Sales,Sales Consultant,Master,96347,Good,No,1983-04-08,2019-04-15
00-49117508,Robert,Porter,Male,New York,Rochester,2022-08-19,Sales,Sales Representative,Bachelor,61380,Satisfactory,No,1986-11-23,2023-02-15
00-87293208,John,Hopkins,Female,New York,Rochester,2023-09-18,Customer Service,Support Specialist,Bachelor,58871,Satisfactory,Yes,1996-12-23,2024-03-16
00-47621248,Kristina,Jones,Male,New York,Buffalo,2023-12-27,Operations,Logistics Coordinator,Bachelor,68483,Satisfactory,No,1981-03-07,2024-06-24
00-25285764,Timothy,Morales,Female,Michigan,Detroit,2024-07-03,Sales,Sales Specialist,Master,79138,Good,No,1969-08-10,2024-12-30
00-83233096,Samantha,Holt,Male,New York,New York City,2017-07-17,Operations,Logistics Coordinator,Bachelor,64476,Good,No,1985-04-19,2018-01-13
00-71957885,Krystal,Ward,Female,New York,Rochester,2024-11-22,Operations,Inventory Specialist,Bachelor,52421,Good,No,1997-09-18,2025-05-21
00-49101812,Amanda,Little,Male,North Carolina,Charlotte,2023-01-31,Operations,Inventory Specialist,Bachelor,60158,Excellent,No,2000-05-22,2023-07-30
00-64914054,Kayla,Sandoval,Male,New York,Rochester,2022-05-10,Marketing,Content Creator,Bachelor,70637,Needs Improvement,No,2003-03-15,2022-11-06
00-50645509,Deborah,Williams,Male,New York,Rochester,2017-12-25,Operations,Logistics Coordinator,Bachelor,65136,Good,No,1978-06-15,2021-10-03
00-66791272,Erica,Ross,Male,New York,Rochester,2023-10-01,Operations,Operations Analyst,Master,64090,Excellent,No,1989-02-28,2024-04-03
00-90253323,Tammy,Jordan,Male,New York,New York City,2019-01-04,Operations,Operations Analyst,Master,59487,Good,No,1995-02-25,2021-03-13
00-77996397,Jonathan,Dixon,Male,New York,New York City,2024-07-08,Operations,Logistics Coordinator,Bachelor,62763,Good,No,1988-03-05,2025-01-04
00-82966824,Beverly,Johnston,Male,New York,New York City,2015-06-12,Sales,Sales Consultant,Bachelor,81892,Good,No,1985-12-08,2021-03-16
00-82062301,Peter,Barton,Female,Ohio,Cincinnati,2020-08-02,Operations,Inventory Specialist,High School,60386,Good,No,1994-10-09,2021-01-29
00-43316996,Vincent,Cooper,Male,New York,New York City,2022-01-09,Sales,Sales Specialist,PhD,78201,Good,No,1987-07-07,2024-12-06
00-96838849,Dan,Perry,Male,New York,Buffalo,2021-12-17,Sales,Sales Specialist,Bachelor,68284,Needs Improvement,No,1979-05-18,2024-11-28
00-96804457,Darren,Shepard,Female,New York,New York City,2019-02-21,Sales,Sales Consultant,Bachelor,77817,Good,Yes,1986-09-20,2019-11-19
00-67774765,Larry,Gibson,Male,New York,New York City,2016-03-16,Customer Service,Support Specialist,Bachelor,65211,Good,Yes,1989-10-19,2023-11-27
00-39796480,Timothy,Alvarez,Male,New York,Rochester,2020-06-08,Sales,Sales Specialist,PhD,66736,Satisfactory,No,1979-05-28,2020-12-05
00-87915846,Heather,Flores,Male,North Carolina,Greensboro,2022-04-20,Customer Service,Customer Service Manager,PhD,66826,Excellent,No,1981-12-14,2023-05-17
00-60213478,Lisa,Wilson,Female,Illinois,Chicago,2019-11-06,Operations,Logistics Coordinator,Bachelor,63947,Satisfactory,No,1990-10-26,2021-07-16
00-77171380,Deborah,Byrd,Male,New York,Rochester,2017-03-01,Customer Service,Customer Service Representative,Bachelor,68631,Good,No,1980-07-23,2017-10-14
00-24032377,Tonya,Sanchez,Male,Pennsylvania,Pittsburgh,2017-03-05,Operations,Inventory Specialist,Bachelor,61988,Satisfactory,Yes,1959-10-19,2024-09-08
00-29015320,Ethan,Castro,Male,New York,Buffalo,2018-12-15,Sales,Sales Specialist,Master,57766,Good,Yes,1994-12-29,2023-03-12
00-37765262,Jesse,Sullivan,Female,New York,New York City,2020-03-08,Operations,Logistics Coordinator,Bachelor,59839,Needs Improvement,Yes,1972-03-13,2020-09-04
00-23102741,Danielle,Reynolds,Female,New York,Rochester,2019-01-11,IT,IT Support Specialist,Bachelor,61743,Satisfactory,No,1978-09-02,2022-01-27
00-52803305,Christina,Gonzalez,Male,New York,New York City,2016-08-04,Marketing,Marketing Coordinator,Bachelor,77531,Good,No,1996-11-27,2019-04-26
00-25446483,Paul,Bush,Female,New York,New York City,2015-03-16,Sales,Sales Specialist,Master,89541,Satisfactory,Yes,1961-05-11,2024-08-27
00-24678410,Karen,Stokes,Female,New York,Buffalo,2022-01-23,Operations,Operations Analyst,Bachelor,83146,Good,No,1987-05-25,2024-04-16
00-42737441,Cristian,Wiggins,Female,Pennsylvania,Allentown,2020-03-09,Operations,Logistics Coordinator,Bachelor,55711,Good,No,2003-05-11,2020-09-05
00-54424679,Mark,Ellis,Male,New York,Rochester,2020-04-05,Operations,Inventory Specialist,Bachelor,62683,Good,Yes,1986-03-28,2020-10-02
00-64364546,Michelle,Rose,Female,New York,Buffalo,2021-08-21,HR,Recruiter,High School,71017,Satisfactory,No,1996-10-06,2022-02-17
00-98222374,Candice,Carr,Male,Michigan,Warren,2019-08-02,Sales,Sales Specialist,Master,67807,Good,No,1969-09-19,2020-01-29
00-92424037,Michael,Bruce,Female,Pennsylvania,Pittsburgh,2023-08-13,Customer Service,Help Desk Technician,Bachelor,72151,Good,No,2002-09-02,2024-02-09
00-67653606,Lisa,Mccarthy,Male,New York,New York City,2018-04-19,Customer Service,Support Specialist,Bachelor,64305,Satisfactory,Yes,1967-06-03,2020-01-28
00-37619925,Christina,Miller,Male,Michigan,Grand Rapids,2017-02-18,Sales,Sales Specialist,Bachelor,77168,Good,Yes,1983-03-08,2017-08-17
00-18397164,David,Torres,Female,Michigan,Detroit,2020-03-07,Operations,Logistics Coordinator,Bachelor,59791,Satisfactory,Yes,1972-11-29,2023-12-12
00-59095909,Heather,Dixon,Female,Michigan,Warren,2018-06-02,IT,Software Developer,Master,96810,Good,No,1975-08-25,2018-12-31
00-45212476,Devin,Reyes,Male,New York,Rochester,2022-03-09,Operations,Inventory Specialist,High School,59033,Satisfactory,Yes,1987-07-13,2022-09-05
00-95779702,Cynthia,Steele,Female,North Carolina,Raleigh,2018-08-23,Operations,Operations Analyst,Bachelor,62317,Satisfactory,No,1974-11-18,2019-02-19
00-62686364,Zoe,Peters,Male,New York,Buffalo,2020-06-27,IT,IT Support Specialist,Bachelor,58869,Satisfactory,No,1981-07-30,2020-12-24
00-71453007,Donald,Edwards,Male,Ohio,Cincinnati,2021-06-14,Sales,Sales Representative,Bachelor,71661,Satisfactory,Yes,1984-09-06,2021-12-11
00-49922369,Brian,Howard,Male,New York,New York City,2024-01-04,Sales,Sales Specialist,Bachelor,79814,Good,No,1989-08-19,2024-07-02
00-27978165,Derrick,Ochoa,Female,Michigan,Grand Rapids,2018-12-17,Sales,Sales Representative,Bachelor,73367,Satisfactory,Yes,1993-07-02,2023-06-04
00-25696616,William,Simpson,Male,Michigan,Warren,2017-09-07,Customer Service,Customer Service Representative,High School,66917,Satisfactory,No,1984-09-11,2018-03-06
00-78561753,Robert,Larsen,Male,New York,Buffalo,2018-06-27,Sales,Sales Representative,Bachelor,69847,Good,No,1980-08-05,2023-09-24
00-87149161,Christopher,Johnson,Female,New York,New York City,2018-10-05,Finance,Accountant,Bachelor,56542,Excellent,No,1977-07-20,2019-06-17
00-95295586,Kelly,Hill,Female,New York,Buffalo,2020-07-15,IT,IT Support Specialist,High School,55706,Excellent,No,1989-05-29,2021-09-11
00-84479105,Gary,Ellis,Female,Virginia,Richmond,2017-09-28,IT,IT Support Specialist,Bachelor,52740,Excellent,No,1986-06-27,2019-09-14
00-35111946,Katie,Dunn,Female,Michigan,Detroit,2018-02-11,Finance,Accounts Payable Specialist,Bachelor,56554,Good,No,1984-09-06,2022-05-06
00-17195581,Danny,Hampton,Female,Ohio,Cleveland,2023-10-27,Operations,Logistics Coordinator,Bachelor,60979,Satisfactory,No,1981-06-18,2024-04-24
00-28325379,Michael,Carson,Male,New York,Buffalo,2017-01-16,Operations,Inventory Specialist,Bachelor,61251,Good,Yes,1970-11-08,2020-05-15
00-77838742,Jennifer,Payne,Male,Michigan,Detroit,2022-12-27,Operations,Inventory Specialist,High School,56183,Good,No,1996-06-06,2024-06-17
00-75998330,Curtis,Greer,Male,Illinois,Chicago,2019-10-01,IT,Software Developer,Master,73814,Needs Improvement,Yes,1997-05-03,2021-06-17
00-32448383,Kenneth,Kidd,Male,New York,New York City,2016-06-13,Sales,Sales Specialist,PhD,77714,Good,No,1985-08-02,2021-10-27
00-39598969,Michael,Montoya,Female,New York,Rochester,2017-06-09,Customer Service,Customer Service Representative,Bachelor,59968,Good,Yes,1988-10-16,2017-12-06
00-82156607,Victoria,Rowe,Female,Pennsylvania,Philadelphia,2017-03-28,Operations,Inventory Specialist,High School,66267,Good,Yes,1961-07-10,2018-12-18
00-76479831,Lisa,Matthews,Male,New York,New York City,2020-05-07,Operations,Logistics Coordinator,Bachelor,60839,Excellent,No,1984-06-18,2020-11-03
00-25328557,Jennifer,Chen,Male,New York,New York City,2017-03-02,Operations,Logistics Coordinator,Bachelor,68339,Satisfactory,No,1995-11-25,2024-12-11
00-59239353,Donald,Clark,Male,New York,Buffalo,2020-03-16,Sales,Sales Specialist,Bachelor,64657,Good,No,1982-01-31,2020-09-12
00-69239219,Brian,Bell,Male,New York,Buffalo,2020-04-12,Marketing,Content Creator,Bachelor,61628,Satisfactory,No,1990-04-06,2021-12-06
00-97734330,Amber,Morris,Male,New York,New York City,2022-09-14,IT,IT Support Specialist,High School,59006,Satisfactory,No,1991-10-09,2023-03-13
00-14325890,Keith,Adams,Male,New York,New York City,2019-11-09,Marketing,Marketing Coordinator,Bachelor,79019,Satisfactory,No,1985-01-26,2023-11-30
00-21674661,Tricia,Shelton,Female,New York,Rochester,2019-02-04,Finance,Financial Analyst,PhD,84393,Good,No,1964-12-30,2021-12-08
00-41802361,Sydney,Floyd,Female,North Carolina,Greensboro,2017-12-01,Operations,Logistics Coordinator,Bachelor,52719,Good,Yes,2001-05-18,2018-07-10
00-57060874,Victoria,Camacho,Male,New York,Rochester,2023-02-16,Sales,Sales Consultant,PhD,85306,Excellent,No,1993-02-26,2023-08-15
00-67467610,Michelle,Wright,Male,Pennsylvania,Philadelphia,2017-09-16,Operations,Inventory Specialist,High School,58930,Good,No,1995-06-10,2023-09-15
00-37732020,Maria,Juarez,Female,Illinois,Naperville,2023-09-04,Operations,Inventory Specialist,Bachelor,52889,Good,No,1992-02-21,2024-03-02
00-57085656,Tracy,Ray,Female,New York,New York City,2020-04-08,IT,Software Developer,Master,96587,Satisfactory,No,1975-01-29,2021-10-15
00-32599227,Robert,Hayes,Female,New York,Rochester,2018-08-19,Customer Service,Customer Service Representative,Bachelor,53809,Needs Improvement,Yes,2003-04-21,2019-02-15
00-48833650,Nicole,Davis,Male,New York,Rochester,2020-07-07,Sales,Sales Specialist,Master,86369,Needs Improvement,No,1987-10-29,2021-01-03
00-22780905,Joshua,Mayer,Male,New York,Buffalo,2017-05-15,IT,IT Manager,PhD,123168,Satisfactory,No,1983-04-09,2017-11-11
00-47221734,Stephanie,Murphy,Male,New York,New York City,2023-01-01,Finance,Accountant,Bachelor,65457,Needs Improvement,No,1975-03-11,2023-06-30
00-27809465,Kim,Oconnor,Female,New York,Buffalo,2017-09-24,Operations,Logistics Coordinator,Bachelor,52496,Excellent,No,1999-11-18,2021-06-22
00-43226234,Stephen,Beck,Female,North Carolina,Charlotte,2022-05-11,Operations,Logistics Coordinator,Bachelor,56161,Satisfactory,No,1964-01-30,2022-11-07
00-75694038,Bryan,Ferguson,Male,Pennsylvania,Allentown,2017-03-21,Operations,Logistics Coordinator,Bachelor,70854,Good,Yes,1987-08-29,2018-03-09
00-94263610,Russell,Lewis,Female,New York,Buffalo,2019-04-08,Sales,Sales Manager,Master,115311,Good,No,1981-05-31,2020-07-21
00-95044078,Maria,Morgan,Female,New York,New York City,2023-07-30,Customer Service,Customer Service Representative,High School,57907,Good,No,1997-02-02,2024-01-26
00-79204468,Ashlee,Washington,Male,New York,Rochester,2022-05-06,Sales,Sales Consultant,Bachelor,93362,Good,Yes,1997-01-15,2022-11-02
00-71028216,Felicia,Williams,Male,New York,Rochester,2024-02-06,Operations,Logistics Coordinator,Bachelor,68428,Satisfactory,Yes,1988-05-31,2024-08-04
00-10331931,Kristen,Stevens,Male,New York,Buffalo,2023-02-15,Operations,Logistics Coordinator,Bachelor,65133,Good,No,1962-09-28,2023-08-14
00-71532017,Mia,Alexander,Female,Virginia,Richmond,2021-01-01,IT,Software Developer,Master,80816,Good,No,2002-01-26,2021-06-30
00-18500100,Susan,Harris,Male,New York,Buffalo,2023-09-08,Finance,Accountant,Bachelor,75715,Satisfactory,No,1985-09-10,2024-03-06
00-67665720,David,Santos,Male,Illinois,Aurora,2023-02-27,Finance,Financial Analyst,Bachelor,83635,Satisfactory,No,1988-06-27,2023-08-26
00-53334226,Sarah,Hill,Male,New York,Rochester,2023-08-27,Operations,Logistics Coordinator,Bachelor,64877,Excellent,No,2000-05-28,2024-02-23
00-87568940,John,Watson,Female,New York,New York City,2017-11-25,Operations,Inventory Specialist,High School,54139,Needs Improvement,No,1997-02-21,2018-05-24
00-56135950,Gabriel,Sanders,Male,New York,New York City,2023-04-22,Marketing,Content Creator,Bachelor,67128,Excellent,Yes,2001-06-03,2023-10-19
00-23364695,Holly,Young,Male,New York,Buffalo,2021-08-27,Operations,Inventory Specialist,Bachelor,66708,Satisfactory,Yes,1986-08-26,2022-02-23
00-26674831,Jane,Smith,Female,Michigan,Detroit,2024-06-23,Sales,Sales Specialist,PhD,69747,Satisfactory,Yes,1973-11-24,2024-12-20
00-71272827,David,Perez,Male,Pennsylvania,Pittsburgh,2015-09-05,Operations,Inventory Specialist,Bachelor,61769,Excellent,No,1992-06-04,2019-03-26
00-27705074,Albert,Dominguez,Male,Ohio,Columbus,2023-10-25,Customer Service,Customer Service Representative,Bachelor,68310,Needs Improvement,Yes,1988-12-02,2024-04-22
00-46778269,Vanessa,Henderson,Female,New York,Buffalo,2016-02-18,HR,HR Coordinator,Bachelor,60468,Good,No,1992-01-08,2024-01-19
00-21062296,Chad,Reyes,Male,Virginia,Richmond,2018-09-23,Operations,Inventory Specialist,Bachelor,62347,Excellent,No,1992-12-21,2019-07-08
00-16950770,Curtis,Edwards,Male,Michigan,Grand Rapids,2019-11-17,Operations,Inventory Specialist,Bachelor,59519,Good,No,2001-01-30,2022-07-30
00-41426254,Derrick,Ayala,Female,North Carolina,Charlotte,2019-10-02,Operations,Inventory Specialist,High School,64677,Good,Yes,1966-01-29,2023-02-24
00-22775337,Dean,Haney,Female,New York,Rochester,2015-02-21,Operations,Logistics Coordinator,Bachelor,59470,Good,No,1998-04-12,2022-05-11
00-27810664,Alyssa,Smith,Male,New York,Rochester,2020-08-25,IT,IT Support Specialist,High School,64795,Excellent,Yes,1960-11-21,2021-02-21
00-69735865,Scott,Bowen,Female,New York,Buffalo,2015-08-17,Customer Service,Help Desk Technician,Bachelor,61377,Good,No,1960-11-22,2024-06-30
00-26185823,Edward,Jenkins,Male,New York,Buffalo,2024-09-07,Sales,Sales Representative,Bachelor,83389,Satisfactory,Yes,1993-08-05,2025-03-06
00-27740248,Michelle,Miller,Male,New York,Buffalo,2019-02-06,Customer Service,Support Specialist,Bachelor,70020,Good,No,1997-08-10,2024-05-08
00-21989814,Karen,Lawrence,Male,Michigan,Grand Rapids,2022-05-20,Operations,Operations Analyst,Bachelor,74563,Satisfactory,No,1995-01-25,2022-11-16
00-52057323,Sylvia,Edwards,Female,New York,New York City,2018-02-20,Sales,Sales Representative,Bachelor,65580,Good,No,2002-02-16,2021-04-01
00-61367949,Joshua,Miller,Male,New York,New York City,2023-07-21,Customer Service,Customer Service Representative,Bachelor,59191,Satisfactory,No,1983-04-13,2024-01-17
00-29173414,Carol,Lawson,Male,Pennsylvania,Allentown,2016-10-11,Customer Service,Customer Service Representative,High School,59567,Good,Yes,2003-05-29,2021-02-01
00-91915661,Hannah,Abbott,Female,New York,New York City,2022-08-28,Operations,Logistics Coordinator,Bachelor,61374,Good,Yes,1996-03-05,2024-05-29
00-38595818,Kevin,Holmes,Female,New York,New York City,2021-07-05,Operations,Operations Analyst,Bachelor,76350,Good,No,1981-05-26,2022-01-01
00-92688322,Julie,Phillips,Female,New York,Rochester,2022-01-20,IT,IT Support Specialist,High School,55535,Excellent,No,1999-10-25,2022-07-19
00-23484199,Rachael,Blevins,Female,New York,Buffalo,2017-06-30,Operations,Inventory Specialist,Bachelor,60107,Good,No,1982-01-21,2022-12-17
00-61543890,Daniel,Porter,Male,Michigan,Grand Rapids,2018-08-05,Operations,Logistics Coordinator,Bachelor,70395,Good,No,1973-12-10,2019-02-01
00-28767690,Allison,Levine,Female,Michigan,Warren,2017-12-26,Customer Service,Customer Service Representative,High School,61959,Excellent,No,1997-03-25,2018-08-09
00-43308414,Sarah,Anderson,Male,Michigan,Detroit,2020-11-10,IT,IT Support Specialist,Bachelor,69239,Satisfactory,No,1969-11-22,2021-05-09
00-91549765,Ashley,Diaz,Male,New York,Buffalo,2017-09-06,Operations,Operations Analyst,Bachelor,81340,Satisfactory,No,1980-05-18,2024-05-08
00-98369672,Kathryn,Best,Female,New York,Buffalo,2023-10-08,Operations,Operations Analyst,Bachelor,79323,Excellent,No,1982-04-26,2024-04-05
00-91460345,Alvin,Jones,Female,New York,Rochester,2020-04-05,Operations,Inventory Specialist,Bachelor,62207,Needs Improvement,No,1982-01-25,2024-02-21
00-49666982,Bill,Brown,Female,New York,Buffalo,2021-10-15,IT,Software Developer,Master,93993,Good,No,1980-11-01,2022-04-13
00-61792685,William,Fuller,Female,Michigan,Grand Rapids,2016-07-01,Operations,Operations Manager,Bachelor,84815,Good,Yes,2002-04-17,2019-03-12
00-89715904,Robert,Miles,Male,New York,Rochester,2016-01-31,Customer Service,Help Desk Technician,Bachelor,95249,Good,No,1985-06-09,2018-01-26
00-52476240,Amanda,Jensen,Male,Michigan,Detroit,2017-04-11,IT,Software Developer,Bachelor,99231,Needs Improvement,No,1972-05-26,2017-10-08
00-59044830,Kyle,Dixon,Female,North Carolina,Raleigh,2020-03-15,Operations,Operations Analyst,Master,77655,Satisfactory,No,1988-04-16,2022-06-16
00-73218512,Lindsey,Herrera,Female,North Carolina,Charlotte,2024-05-22,Sales,Sales Representative,Bachelor,75894,Excellent,Yes,1972-01-24,2024-11-18
00-88834594,Cynthia,Davenport,Female,New York,New York City,2016-09-05,Sales,Sales Specialist,Bachelor,62039,Good,No,1994-09-09,2021-11-20
00-15345470,Carl,Hale,Female,Michigan,Grand Rapids,2024-09-23,Operations,Inventory Specialist,Bachelor,58368,Good,Yes,1976-10-23,2025-03-22
00-48451741,Meghan,Brown,Female,New York,Buffalo,2021-02-01,Customer Service,Customer Service Manager,Master,87368,Good,Yes,1967-12-18,2021-07-31
00-65758338,Ryan,Chavez,Female,New York,Buffalo,2019-08-10,Operations,Logistics Coordinator,Bachelor,52188,Good,No,1993-11-05,2020-02-06
00-95971459,Kyle,Harmon,Male,Michigan,Warren,2020-09-27,Sales,Sales Consultant,Bachelor,85518,Good,No,1997-10-16,2021-03-26
00-47241089,David,Zimmerman,Male,New York,Buffalo,2016-09-13,Operations,Inventory Specialist,Bachelor,60132,Satisfactory,No,1978-11-20,2020-06-26
00-37272705,Frank,Benton,Male,New York,New York City,2024-07-09,Operations,Inventory Specialist,Bachelor,62765,Good,No,1991-12-31,2025-01-05
00-53855682,Krista,Le,Female,New York,Buffalo,2019-03-02,IT,Software Developer,Master,84966,Satisfactory,No,1980-05-28,2021-12-03
00-97219985,David,Norman,Male,Illinois,Naperville,2022-04-08,Operations,Operations Analyst,Bachelor,71281,Good,No,1979-02-24,2022-10-05
00-68718382,Olivia,Wise,Male,New York,New York City,2022-01-11,Sales,Sales Representative,Bachelor,65469,Good,No,1996-11-30,2022-07-10
